2018-10-08 13:39:18,171; Key.enter
2018-10-08 13:39:18,360; Key.shift_r
2018-10-08 13:39:18,499; 's'
2018-10-08 13:39:18,639; 't'
2018-10-08 13:39:18,781; 'a'
2018-10-08 13:39:18,948; 't'
2018-10-08 13:39:19,132; 'e'
2018-10-08 13:39:19,296; Key.shift_r
2018-10-08 13:39:19,586; 'g'
2018-10-08 13:39:19,823; 'r'
2018-10-08 13:39:20,021; 'e'
2018-10-08 13:39:20,157; 'e'
2018-10-08 13:39:20,379; 'n'
2018-10-08 13:39:20,584; Key.enter
2018-10-08 13:39:20,821; Key.shift_r
2018-10-08 13:39:21,009; 's'
2018-10-08 13:39:21,132; 's'
2018-10-08 13:39:21,286; 't'
2018-10-08 13:39:21,419; 'a'
2018-10-08 13:39:21,565; 't'
2018-10-08 13:39:21,749; 'e'
2018-10-08 13:39:22,104; Key.shift_r
2018-10-08 13:39:22,480; 'y'
2018-10-08 13:39:22,737; 'e'
2018-10-08 13:39:22,900; 'l'
2018-10-08 13:39:23,078; 'l'
2018-10-08 13:39:23,247; 'o'
2018-10-08 13:39:23,409; 'w'
2018-10-08 13:39:23,731; Key.left
2018-10-08 13:39:24,251; Key.left
2018-10-08 13:39:24,281; Key.left
2018-10-08 13:39:24,313; Key.left
2018-10-08 13:39:24,346; Key.left
2018-10-08 13:39:24,376; Key.left
2018-10-08 13:39:24,406; Key.left
2018-10-08 13:39:24,435; Key.left
2018-10-08 13:39:24,469; Key.left
2018-10-08 13:39:24,872; Key.left
2018-10-08 13:39:25,203; Key.backspace
2018-10-08 13:39:25,760; Key.down
2018-10-08 13:39:26,431; Key.down
2018-10-08 13:39:27,520; Key.enter
2018-10-08 13:39:28,174; Key.enter
2018-10-08 13:39:28,801; Key.up
2018-10-08 13:39:29,126; Key.shift_r
2018-10-08 13:39:29,335; 't'
2018-10-08 13:39:29,585; 'r'
2018-10-08 13:39:29,767; 'a'
2018-10-08 13:39:30,098; 'f'
2018-10-08 13:39:30,257; 'f'
2018-10-08 13:39:30,429; 'i'
2018-10-08 13:39:30,575; 'c'
2018-10-08 13:39:30,796; 'l'
2018-10-08 13:39:31,127; Key.backspace
2018-10-08 13:39:31,313; Key.shift_r
2018-10-08 13:39:31,521; 'l'
2018-10-08 13:39:31,696; 'i'
2018-10-08 13:39:31,813; 'g'
2018-10-08 13:39:31,956; 'h'
2018-10-08 13:39:32,115; 't'
2018-10-08 13:39:32,371; Key.shift_r
2018-10-08 13:39:32,554; 's'
2018-10-08 13:39:32,822; 't'
2018-10-08 13:39:32,975; 'a'
2018-10-08 13:39:33,162; 't'
2018-10-08 13:39:33,360; 'e'
2018-10-08 13:39:33,529; 's'
2018-10-08 13:39:34,423; Key.space
2018-10-08 13:39:34,586; Key.shift_r
2018-10-08 13:39:34,780; 't'
2018-10-08 13:39:35,122; Key.shift_r
2018-10-08 13:39:35,472; 'l'
2018-10-08 13:39:36,284; Key.shift_r
2018-10-08 13:39:36,497; 's'
2018-10-08 13:39:36,811; 't'
2018-10-08 13:39:37,040; 'a'
2018-10-08 13:39:37,233; 't'
2018-10-08 13:39:37,431; 'e'
2018-10-08 13:39:37,658; Key.shift_r
2018-10-08 13:39:38,133; ','
2018-10-08 13:40:08,654; Key.shift_r
2018-10-08 13:40:08,835; '7'
2018-10-08 13:40:08,987; '7'
2018-10-08 13:40:09,290; Key.shift_r
2018-10-08 13:40:09,664; "'"
2018-10-08 13:40:10,750; Key.backspace
2018-10-08 13:40:10,989; Key.backspace
2018-10-08 13:40:11,320; Key.shift_r
2018-10-08 13:40:11,481; "'"
2018-10-08 13:40:14,479; Key.shift_r
2018-10-08 13:40:14,729; "'"
2018-10-08 13:40:15,139; '7'
2018-10-08 13:40:19,237; Key.ctrl_l
2018-10-08 13:40:19,453; 'c'
2018-10-08 13:40:22,006; Key.enter
2018-10-08 13:40:22,215; Key.enter
2018-10-08 13:40:22,714; Key.enter
2018-10-08 13:40:23,202; Key.shift_r
2018-10-08 13:40:23,645; Key.up
2018-10-08 13:40:23,961; Key.ctrl_l
2018-10-08 13:40:24,054; 'v'
2018-10-08 13:40:25,142; Key.up
2018-10-08 13:40:25,355; Key.up
2018-10-08 13:40:25,535; Key.up
2018-10-08 13:40:26,003; Key.left
2018-10-08 13:40:26,743; Key.shift
2018-10-08 13:40:26,871; Key.down
2018-10-08 13:40:27,054; Key.down
2018-10-08 13:40:27,389; Key.down
2018-10-08 13:40:27,712; Key.backspace
2018-10-08 13:40:28,410; Key.enter
2018-10-08 13:40:28,912; Key.up
2018-10-08 13:40:29,533; Key.shift_r
2018-10-08 13:40:30,245; 't'
2018-10-08 13:40:30,840; Key.shift_r
2018-10-08 13:40:31,022; 'l'
2018-10-08 13:40:31,244; Key.shift_r
2018-10-08 13:40:31,436; 's'
2018-10-08 13:40:31,772; 't'
2018-10-08 13:40:31,910; 'a'
2018-10-08 13:40:32,053; 't'
2018-10-08 13:40:32,252; 'e'
2018-10-08 13:40:32,599; Key.space
2018-10-08 13:40:32,720; Key.shift_r
2018-10-08 13:40:32,959; '0'
2018-10-08 13:40:33,162; Key.space
2018-10-08 13:40:33,305; Key.shift_r
2018-10-08 13:40:33,740; 's'
2018-10-08 13:40:33,936; 't'
2018-10-08 13:40:34,066; 'a'
2018-10-08 13:40:34,231; 't'
2018-10-08 13:40:34,442; 'e'
2018-10-08 13:40:34,702; Key.shift_r
2018-10-08 13:40:34,851; 'r'
2018-10-08 13:40:35,050; 'e'
2018-10-08 13:40:35,235; 'd'
2018-10-08 13:40:35,378; Key.shift_r
2018-10-08 13:40:36,152; ','
2018-10-08 13:40:53,256; Key.ctrl_l
2018-10-08 13:40:53,423; 'c'
2018-10-08 13:40:53,832; Key.backspace
2018-10-08 13:40:56,525; Key.enter
2018-10-08 13:40:56,756; Key.ctrl_l
2018-10-08 13:40:56,812; 'v'
2018-10-08 13:40:57,794; Key.enter
2018-10-08 13:40:59,865; Key.enter
2018-10-08 13:41:05,362; 'v'
2018-10-08 13:41:05,554; 'o'
2018-10-08 13:41:05,721; 'i'
2018-10-08 13:41:05,830; 'd'
2018-10-08 13:41:06,468; Key.space
2018-10-08 13:41:06,626; 'l'
2018-10-08 13:41:06,694; 'o'
2018-10-08 13:41:06,986; 'o'
2018-10-08 13:41:07,170; 'k'
2018-10-08 13:41:07,547; 'p'
2018-10-08 13:41:07,689; Key.backspace
2018-10-08 13:41:07,853; Key.backspace
2018-10-08 13:41:08,010; 'p'
2018-10-08 13:41:11,615; Key.shift_r
2018-10-08 13:41:11,769; '8'
2018-10-08 13:41:11,948; '9'
2018-10-08 13:41:14,933; Key.tab
2018-10-08 13:41:16,079; Key.ctrl_l
2018-10-08 13:41:16,082; Key.alt_r
2018-10-08 13:41:16,897; '7'
2018-10-08 13:41:17,178; Key.enter
2018-10-08 13:41:17,947; Key.ctrl_l
2018-10-08 13:41:17,950; Key.alt_r
2018-10-08 13:41:19,111; '0'
2018-10-08 13:41:19,584; Key.enter
2018-10-08 13:41:20,243; Key.backspace
2018-10-08 13:41:23,016; Key.down
2018-10-08 13:41:24,680; Key.backspace
2018-10-08 13:41:25,346; Key.up
2018-10-08 13:41:25,746; Key.enter
2018-10-08 13:41:26,260; Key.up
2018-10-08 13:41:29,460; Key.shift_r
2018-10-08 13:41:29,743; 's'
2018-10-08 13:41:30,033; Key.backspace
2018-10-08 13:41:30,191; 's'
2018-10-08 13:41:30,354; 'w'
2018-10-08 13:41:30,622; 'i'
2018-10-08 13:41:31,041; 't'
2018-10-08 13:41:31,279; 'c'
2018-10-08 13:41:31,383; 'h'
2018-10-08 13:41:32,526; Key.space
2018-10-08 13:41:32,610; Key.shift_r
2018-10-08 13:41:33,086; '8'
2018-10-08 13:41:33,236; '9'
2018-10-08 13:41:33,581; Key.ctrl_r
2018-10-08 13:41:34,613; Key.left
2018-10-08 13:41:34,913; Key.shift_r
2018-10-08 13:41:35,337; 't'
2018-10-08 13:41:36,233; Key.shift_r
2018-10-08 13:41:36,451; 'l'
2018-10-08 13:41:36,900; Key.shift_r
2018-10-08 13:41:37,078; 's'
2018-10-08 13:41:37,326; 't'
2018-10-08 13:41:37,471; 'a'
2018-10-08 13:41:37,628; 't'
2018-10-08 13:41:37,813; 'e'
2018-10-08 13:41:38,588; Key.right
2018-10-08 13:41:39,388; Key.ctrl_l
2018-10-08 13:41:39,391; Key.alt_r
2018-10-08 13:41:39,837; '7'
2018-10-08 13:41:40,143; Key.enter
2018-10-08 13:41:42,658; Key.shift_r
2018-10-08 13:41:43,623; Key.shift_r
2018-10-08 13:41:44,188; 'c'
2018-10-08 13:41:44,316; 'a'
2018-10-08 13:41:44,420; 's'
2018-10-08 13:41:44,602; 'e'
2018-10-08 13:41:44,968; Key.shift_r
2018-10-08 13:41:45,256; Key.space
2018-10-08 13:41:45,478; 's'
2018-10-08 13:41:45,724; 't'
2018-10-08 13:41:45,866; 'a'
2018-10-08 13:41:46,019; 't'
2018-10-08 13:41:46,484; 'e'
2018-10-08 13:41:46,904; Key.shift_r
2018-10-08 13:41:47,350; '8'
2018-10-08 13:41:47,723; '9'
2018-10-08 13:41:48,501; Key.backspace
2018-10-08 13:41:48,675; Key.backspace
2018-10-08 13:41:49,015; Key.shift_r
2018-10-08 13:41:49,993; Key.shift_r
2018-10-08 13:41:50,215; 'r'
2018-10-08 13:41:50,631; 'e'
2018-10-08 13:41:50,818; 'd'
2018-10-08 13:41:51,053; Key.shift_r
2018-10-08 13:41:51,302; '.'
2018-10-08 13:41:54,202; Key.ctrl_l
2018-10-08 13:42:08,914; Key.backspace
2018-10-08 13:42:09,069; '7'
2018-10-08 13:42:11,148; Key.backspace
2018-10-08 13:42:11,261; '2'
2018-10-08 13:42:13,862; Key.ctrl_l
2018-10-08 13:42:14,121; 'c'
2018-10-08 13:42:19,416; Key.enter
2018-10-08 13:42:21,774; Key.ctrl_l
2018-10-08 13:42:22,505; 'v'
2018-10-08 13:42:25,122; Key.tab
2018-10-08 13:42:28,208; Key.enter
2018-10-08 13:42:28,833; Key.ctrl_l
2018-10-08 13:42:28,996; 'v'
2018-10-08 13:42:31,946; Key.tab
2018-10-08 13:42:33,667; Key.right
2018-10-08 13:42:34,027; Key.backspace
2018-10-08 13:42:34,222; Key.backspace
2018-10-08 13:42:34,513; Key.backspace
2018-10-08 13:42:36,175; Key.backspace
2018-10-08 13:42:38,850; Key.backspace
2018-10-08 13:42:39,034; Key.backspace
2018-10-08 13:42:39,167; Key.backspace
2018-10-08 13:42:39,308; Key.backspace
2018-10-08 13:42:39,553; Key.shift_r
2018-10-08 13:42:39,789; 'l'
2018-10-08 13:42:39,974; 'o'
2018-10-08 13:42:40,107; 'w'
2018-10-08 13:42:46,476; Key.enter
2018-10-08 13:42:46,972; Key.shift_r
2018-10-08 13:42:47,204; 't'
2018-10-08 13:42:47,670; 'l'
2018-10-08 13:42:47,988; Key.shift_r
2018-10-08 13:42:48,179; 's'
2018-10-08 13:42:48,491; 't'
2018-10-08 13:42:48,624; 'a'
2018-10-08 13:42:48,795; 't'
2018-10-08 13:42:48,970; 'e'
2018-10-08 13:42:49,281; Key.space
2018-10-08 13:42:49,385; Key.shift_r
2018-10-08 13:42:49,707; '0'
2018-10-08 13:42:50,281; Key.space
2018-10-08 13:42:50,522; Key.shift_r
2018-10-08 13:42:50,685; 's'
2018-10-08 13:42:50,875; 't'
2018-10-08 13:42:51,417; Key.backspace
2018-10-08 13:42:51,602; 't'
2018-10-08 13:42:51,760; 'a'
2018-10-08 13:42:53,574; 't'
2018-10-08 13:42:53,863; 'e'
2018-10-08 13:42:54,645; Key.shift_r
2018-10-08 13:42:54,808; 'r'
2018-10-08 13:42:54,992; 'e'
2018-10-08 13:42:55,175; 'd'
2018-10-08 13:42:55,357; Key.shift_r
2018-10-08 13:42:55,618; 'y'
2018-10-08 13:42:55,914; 'e'
2018-10-08 13:42:56,112; 'l'
2018-10-08 13:42:56,301; 'l'
2018-10-08 13:42:56,400; 'o'
2018-10-08 13:42:56,593; 'w'
2018-10-08 13:42:57,414; Key.shift_r
2018-10-08 13:42:57,606; ','
2018-10-08 13:42:58,225; Key.enter
2018-10-08 13:42:58,781; Key.backspace
2018-10-08 13:43:03,926; Key.tab
2018-10-08 13:43:05,364; Key.tab
2018-10-08 13:43:06,494; Key.shift_r
2018-10-08 13:43:06,930; 't'
2018-10-08 13:43:07,314; Key.backspace
2018-10-08 13:43:07,543; Key.shift_r
2018-10-08 13:43:07,715; 'b'
2018-10-08 13:43:08,026; 'r'
2018-10-08 13:43:08,277; Key.backspace
2018-10-08 13:43:08,417; Key.backspace
2018-10-08 13:43:08,501; 'b'
2018-10-08 13:43:08,822; 'r'
2018-10-08 13:43:09,025; 'e'
2018-10-08 13:43:09,123; 'a'
2018-10-08 13:43:09,285; 'k'
2018-10-08 13:43:09,739; Key.shift_r
2018-10-08 13:43:09,939; ','
2018-10-08 13:43:12,980; Key.enter
2018-10-08 13:43:13,920; Key.enter
2018-10-08 13:43:14,142; 'c'
2018-10-08 13:43:14,281; 'a'
2018-10-08 13:43:14,446; 's'
2018-10-08 13:43:14,614; 'e'
2018-10-08 13:43:15,289; Key.space
2018-10-08 13:43:15,399; Key.shift_r
2018-10-08 13:43:15,536; 's'
2018-10-08 13:43:15,725; 't'
2018-10-08 13:43:15,899; 'a'
2018-10-08 13:43:16,081; 't'
2018-10-08 13:43:16,304; 'e'
2018-10-08 13:43:17,021; Key.space
2018-10-08 13:43:17,139; Key.shift_r
2018-10-08 13:43:17,708; Key.backspace
2018-10-08 13:43:17,911; Key.shift_r
2018-10-08 13:43:18,109; 'r'
2018-10-08 13:43:18,316; 'e'
2018-10-08 13:43:18,474; 'd'
2018-10-08 13:43:18,687; Key.shift_r
2018-10-08 13:43:18,899; 'y'
2018-10-08 13:43:19,232; Key.backspace
2018-10-08 13:43:19,381; Key.backspace
2018-10-08 13:43:19,508; Key.backspace
2018-10-08 13:43:19,632; Key.backspace
2018-10-08 13:43:19,815; Key.shift_r
2018-10-08 13:43:20,009; 'r'
2018-10-08 13:43:20,492; 'e'
2018-10-08 13:43:20,691; 'd'
2018-10-08 13:43:20,960; Key.shift_r
2018-10-08 13:43:21,156; 'y'
2018-10-08 13:43:21,363; 'e'
2018-10-08 13:43:21,598; 'l'
2018-10-08 13:43:21,769; 'l'
2018-10-08 13:43:21,969; 'o'
2018-10-08 13:43:22,093; 'w'
2018-10-08 13:43:22,928; Key.shift_r
2018-10-08 13:43:23,239; '.'
2018-10-08 13:43:23,495; Key.enter
2018-10-08 13:43:23,805; Key.shift_r
2018-10-08 13:43:25,840; Key.shift_r
2018-10-08 13:43:26,152; 't'
2018-10-08 13:43:26,419; 'l'
2018-10-08 13:43:27,299; Key.shift_r
2018-10-08 13:43:27,517; Key.backspace
2018-10-08 13:43:28,030; 'l'
2018-10-08 13:43:28,301; 's'
2018-10-08 13:43:28,732; 't'
2018-10-08 13:43:28,889; 'a'
2018-10-08 13:43:29,071; 't'
2018-10-08 13:43:29,259; 'e'
2018-10-08 13:43:29,671; Key.shift_r
2018-10-08 13:43:30,037; Key.space
2018-10-08 13:43:30,230; '0'
2018-10-08 13:43:30,617; Key.shift_r
2018-10-08 13:43:30,877; Key.space
2018-10-08 13:43:31,066; '+'
2018-10-08 13:43:32,264; Key.enter
2018-10-08 13:43:36,187; Key.shift_r
2018-10-08 13:43:36,851; Key.shift_r
2018-10-08 13:43:37,406; 'b'
2018-10-08 13:43:37,699; 'r'
2018-10-08 13:43:37,903; 'e'
2018-10-08 13:43:37,995; 'a'
2018-10-08 13:43:38,189; 'k'
2018-10-08 13:43:38,410; Key.shift_r
2018-10-08 13:43:38,604; ','
2018-10-08 13:43:46,988; Key.ctrl_l
2018-10-08 13:43:47,330; 'c'
2018-10-08 13:43:52,616; Key.down
2018-10-08 13:43:52,821; Key.down
2018-10-08 13:43:53,420; Key.enter
2018-10-08 13:43:54,262; Key.up
2018-10-08 13:43:54,598; Key.tab
2018-10-08 13:43:55,876; Key.tab
2018-10-08 13:43:56,291; Key.ctrl_l
2018-10-08 13:43:56,519; 'v'
2018-10-08 13:43:57,895; Key.up
2018-10-08 13:43:58,061; Key.left
2018-10-08 13:43:58,582; Key.left
2018-10-08 13:43:58,613; Key.left
2018-10-08 13:43:58,646; Key.left
2018-10-08 13:43:58,676; Key.left
2018-10-08 13:43:58,705; Key.left
2018-10-08 13:43:58,740; Key.left
2018-10-08 13:43:58,967; Key.left
2018-10-08 13:43:59,475; Key.down
2018-10-08 13:43:59,650; Key.down
2018-10-08 13:43:59,947; Key.left
2018-10-08 13:44:00,113; Key.left
2018-10-08 13:44:00,257; Key.left
2018-10-08 13:44:00,431; Key.left
2018-10-08 13:44:00,676; Key.left
2018-10-08 13:44:00,958; Key.enter
2018-10-08 13:44:01,645; Key.ctrl_l
2018-10-08 13:44:01,817; 'v'
2018-10-08 13:44:04,989; Key.tab
2018-10-08 13:44:05,468; Key.tab
2018-10-08 13:44:09,385; Key.right
2018-10-08 13:44:10,570; Key.backspace
2018-10-08 13:44:10,723; Key.backspace
2018-10-08 13:44:11,052; Key.backspace
2018-10-08 13:44:13,528; Key.right
2018-10-08 13:44:13,874; Key.backspace
2018-10-08 13:44:14,043; Key.backspace
2018-10-08 13:44:14,186; Key.backspace
2018-10-08 13:44:14,337; Key.backspace
2018-10-08 13:44:14,622; Key.shift_r
2018-10-08 13:44:14,817; 'l'
2018-10-08 13:44:14,988; 'o'
2018-10-08 13:44:15,185; 'w'
2018-10-08 13:44:39,970; Key.tab
2018-10-08 13:44:42,697; Key.enter
2018-10-08 13:44:43,605; Key.enter
2018-10-08 13:44:44,327; 'c'
2018-10-08 13:44:44,445; 'a'
2018-10-08 13:44:44,575; 's'
2018-10-08 13:44:44,737; 'e'
2018-10-08 13:44:44,886; Key.space
2018-10-08 13:44:45,295; Key.shift_r
2018-10-08 13:44:45,423; 's'
2018-10-08 13:44:45,934; Key.shift_r
2018-10-08 13:44:46,495; 't'
2018-10-08 13:44:46,624; 'a'
2018-10-08 13:44:46,797; 't'
2018-10-08 13:44:46,955; 'e'
2018-10-08 13:44:47,194; Key.shift_r
2018-10-08 13:44:47,441; 'g'
2018-10-08 13:44:47,678; 'r'
2018-10-08 13:44:47,862; 'e'
2018-10-08 13:44:48,049; 'e'
2018-10-08 13:44:48,746; 'n'
2018-10-08 13:44:49,031; Key.shift_r
2018-10-08 13:44:49,373; '.'
2018-10-08 13:44:51,041; Key.enter
2018-10-08 13:44:52,862; Key.tab
2018-10-08 13:44:53,387; Key.enter
2018-10-08 13:44:54,737; Key.backspace
2018-10-08 13:44:55,197; Key.shift_r
2018-10-08 13:44:55,464; 'b'
2018-10-08 13:44:55,892; 'r'
2018-10-08 13:44:56,156; Key.backspace
2018-10-08 13:44:56,322; Key.backspace
2018-10-08 13:44:56,466; Key.backspace
2018-10-08 13:44:56,864; Key.shift_r
2018-10-08 13:44:57,090; 'b'
2018-10-08 13:44:57,501; Key.backspace
2018-10-08 13:44:57,620; 'b'
2018-10-08 13:44:57,838; 'r'
2018-10-08 13:44:58,133; 'e'
2018-10-08 13:44:58,267; 'a'
2018-10-08 13:44:58,395; 'k'
2018-10-08 13:44:58,717; Key.shift_r
2018-10-08 13:44:59,157; '.'
2018-10-08 13:45:01,374; Key.backspace
2018-10-08 13:45:01,932; Key.shift_r
2018-10-08 13:45:02,278; ','
2018-10-08 13:45:05,587; Key.enter
2018-10-08 13:45:06,152; Key.enter
2018-10-08 13:45:06,470; 'c'
2018-10-08 13:45:07,042; 'a'
2018-10-08 13:45:07,236; 's'
2018-10-08 13:45:07,467; 'e'
2018-10-08 13:45:07,730; Key.space
2018-10-08 13:45:08,163; Key.shift_r
2018-10-08 13:45:08,331; 's'
2018-10-08 13:45:08,663; 't'
2018-10-08 13:45:08,797; 'a'
2018-10-08 13:45:08,950; 't'
2018-10-08 13:45:09,142; 'e'
2018-10-08 13:45:09,335; Key.shift_r
2018-10-08 13:45:09,463; 'y'
2018-10-08 13:45:09,661; 'e'
2018-10-08 13:45:09,818; 'l'
2018-10-08 13:45:09,963; 'l'
2018-10-08 13:45:10,077; 'o'
2018-10-08 13:45:10,205; 'w'
2018-10-08 13:45:10,412; Key.space
2018-10-08 13:45:10,710; Key.backspace
2018-10-08 13:45:10,922; Key.shift_r
2018-10-08 13:45:11,085; '.'
2018-10-08 13:45:11,747; Key.enter
2018-10-08 13:45:12,627; Key.tab
2018-10-08 13:45:13,214; Key.enter
2018-10-08 13:45:13,887; Key.backspace
2018-10-08 13:45:14,652; Key.backspace
2018-10-08 13:45:15,257; Key.shift_r
2018-10-08 13:45:15,775; Key.shift_r
2018-10-08 13:45:16,324; 'b'
2018-10-08 13:45:16,583; 'r'
2018-10-08 13:45:16,795; 'e'
2018-10-08 13:45:16,908; 'a'
2018-10-08 13:45:17,065; 'k'
2018-10-08 13:45:17,303; Key.shift_r
2018-10-08 13:45:17,505; ','
2018-10-08 13:46:06,109; Key.ctrl_l
2018-10-08 13:46:06,360; 'c'
2018-10-08 13:46:10,633; Key.tab
2018-10-08 13:46:10,847; Key.tab
2018-10-08 13:46:11,259; Key.ctrl_l
2018-10-08 13:46:11,462; 'v'
2018-10-08 13:46:13,870; Key.tab
2018-10-08 13:46:14,043; Key.tab
2018-10-08 13:46:16,677; Key.right
2018-10-08 13:46:16,904; Key.right
2018-10-08 13:46:17,213; Key.backspace
2018-10-08 13:46:17,369; Key.backspace
2018-10-08 13:46:17,522; Key.backspace
2018-10-08 13:46:24,858; Key.ctrl_l
2018-10-08 13:46:25,094; 'c'
2018-10-08 13:46:50,426; Key.tab
2018-10-08 13:46:50,655; Key.tab
2018-10-08 13:46:51,104; Key.ctrl_l
2018-10-08 13:46:51,350; 'v'
2018-10-08 13:46:52,045; Key.shift
2018-10-08 13:46:52,346; Key.up
2018-10-08 13:46:52,549; Key.up
2018-10-08 13:46:52,951; Key.right
2018-10-08 13:46:53,315; Key.left
2018-10-08 13:46:53,459; Key.left
2018-10-08 13:46:53,984; Key.left
2018-10-08 13:46:54,014; Key.left
2018-10-08 13:46:54,048; Key.left
2018-10-08 13:46:54,079; Key.left
2018-10-08 13:46:54,108; Key.left
2018-10-08 13:46:54,144; Key.left
2018-10-08 13:46:54,171; Key.left
2018-10-08 13:46:54,202; Key.left
2018-10-08 13:46:54,964; Key.tab
2018-10-08 13:46:55,202; Key.tab
2018-10-08 13:46:55,786; Key.down
2018-10-08 13:46:56,011; Key.down
2018-10-08 13:46:56,197; Key.down
2018-10-08 13:46:56,562; Key.down
2018-10-08 13:46:56,737; Key.down
2018-10-08 13:46:56,885; Key.down
2018-10-08 13:46:57,069; Key.down
2018-10-08 13:46:57,238; Key.down
2018-10-08 13:46:57,616; Key.down
2018-10-08 13:46:57,783; Key.down
2018-10-08 13:46:57,936; Key.down
2018-10-08 13:46:58,080; Key.down
2018-10-08 13:46:58,241; Key.down
2018-10-08 13:46:58,411; Key.down
2018-10-08 13:46:58,579; Key.down
2018-10-08 13:47:53,181; Key.right
2018-10-08 13:47:53,704; Key.shift_r
2018-10-08 13:47:54,009; '7'
2018-10-08 13:47:54,133; '7'
2018-10-08 13:48:24,237; ','
2018-10-08 13:48:32,374; ','
2018-10-08 13:48:34,327; Key.backspace
2018-10-08 13:48:34,785; Key.left
2018-10-08 13:48:36,572; ','
2018-10-08 13:48:43,774; Key.left
2018-10-08 13:48:44,749; Key.backspace
2018-10-08 13:48:44,918; Key.backspace
2018-10-08 13:49:32,379; Key.shift_r
2018-10-08 13:49:32,745; '7'
2018-10-08 13:49:32,892; '7'
2018-10-08 13:49:39,244; Key.shift_r
2018-10-08 13:49:39,368; '7'
2018-10-08 13:49:39,516; '7'
2018-10-08 13:51:43,442; Key.backspace
2018-10-08 13:51:43,740; Key.backspace
2018-10-08 13:51:50,728; Key.backspace
2018-10-08 13:51:52,898; 's'
2018-10-08 13:51:53,327; Key.backspace
2018-10-08 13:51:53,565; Key.shift_r
2018-10-08 13:51:53,693; 's'
2018-10-08 13:51:53,878; 't'
2018-10-08 13:51:54,036; 'a'
2018-10-08 13:51:54,219; 't'
2018-10-08 13:51:54,451; 'e'
2018-10-08 13:51:54,767; Key.shift_r
2018-10-08 13:51:54,936; 'g'
2018-10-08 13:51:55,158; 'r'
2018-10-08 13:51:55,380; 'e'
2018-10-08 13:51:55,488; 'e'
2018-10-08 13:51:55,622; 'n'
2018-10-08 13:52:02,862; Key.right
2018-10-08 13:52:03,150; Key.backspace
2018-10-08 13:52:03,290; Key.backspace
2018-10-08 13:52:18,393; Key.shift_r
2018-10-08 13:52:18,773; ','
2018-10-08 13:52:47,173; Key.shift
2018-10-08 13:52:47,534; Key.up
2018-10-08 13:52:47,798; Key.right
2018-10-08 13:52:48,880; Key.ctrl_l
2018-10-08 13:52:49,174; 'c'
2018-10-08 13:52:49,710; Key.down
2018-10-08 13:52:50,003; Key.down
2018-10-08 13:52:50,224; Key.down
2018-10-08 13:52:50,428; Key.down
2018-10-08 13:52:50,640; Key.down
2018-10-08 13:52:50,881; Key.down
2018-10-08 13:52:51,076; Key.down
2018-10-08 13:52:51,282; Key.down
2018-10-08 13:52:52,570; Key.enter
2018-10-08 13:52:53,743; Key.up
2018-10-08 13:52:54,134; Key.ctrl_l
2018-10-08 13:52:54,279; 'v'
2018-10-08 13:52:55,134; Key.left
2018-10-08 13:52:55,655; Key.left
2018-10-08 13:52:55,685; Key.left
2018-10-08 13:52:55,715; Key.left
2018-10-08 13:52:59,256; Key.backspace
2018-10-08 13:52:59,423; Key.backspace
2018-10-08 13:52:59,584; Key.backspace
2018-10-08 13:52:59,736; Key.backspace
2018-10-08 13:52:59,881; Key.backspace
2018-10-08 13:53:00,212; Key.shift_r
2018-10-08 13:53:00,479; 'y'
2018-10-08 13:53:00,804; 'e'
2018-10-08 13:53:01,054; 'l'
2018-10-08 13:53:01,189; 'l'
2018-10-08 13:53:01,318; 'o'
2018-10-08 13:53:01,437; 'w'
2018-10-08 13:53:02,100; Key.down
2018-10-08 13:53:02,257; Key.down
2018-10-08 13:53:02,414; Key.down
2018-10-08 13:53:02,578; Key.down
2018-10-08 13:53:02,749; Key.down
2018-10-08 13:53:02,910; Key.down
2018-10-08 13:53:03,074; Key.down
2018-10-08 13:53:03,236; Key.down
2018-10-08 13:53:03,428; Key.down
2018-10-08 13:53:03,772; Key.up
2018-10-08 13:53:04,502; Key.up
2018-10-08 13:53:04,851; Key.enter
2018-10-08 13:53:05,635; Key.ctrl_l
2018-10-08 13:53:05,856; 'v'
2018-10-08 13:53:07,135; Key.left
2018-10-08 13:53:07,362; Key.left
2018-10-08 13:53:08,047; Key.right
2018-10-08 13:53:08,507; Key.backspace
2018-10-08 13:53:08,674; Key.backspace
2018-10-08 13:53:08,819; Key.backspace
2018-10-08 13:53:08,974; Key.backspace
2018-10-08 13:53:09,185; Key.backspace
2018-10-08 13:53:09,406; Key.shift_r
2018-10-08 13:53:09,560; 'r'
2018-10-08 13:53:09,842; 'e'
2018-10-08 13:53:10,042; 'd'
2018-10-08 13:53:13,478; Key.right
2018-10-08 13:53:14,010; Key.backspace
2018-10-08 13:53:14,380; Key.backspace
2018-10-08 13:53:14,569; Key.backspace
2018-10-08 13:53:14,756; Key.backspace
2018-10-08 13:53:15,387; Key.ctrl_l
2018-10-08 13:55:11,475; Key.enter
2018-10-08 13:55:11,674; Key.shift_r
2018-10-08 13:55:11,809; '7'
2018-10-08 13:55:12,495; Key.shift_r
2018-10-08 13:55:12,687; "'"
2018-10-08 13:55:13,170; Key.down
2018-10-08 13:55:13,690; Key.down
2018-10-08 13:55:13,719; Key.down
2018-10-08 13:55:13,747; Key.down
2018-10-08 13:55:14,184; Key.shift_r
2018-10-08 13:55:14,541; "'"
